generation,best_fitness,mean_fitness,neuron_count,synapse_count
1883,-0.559913,0,14,37
1884,-0.559913,0,14,37
1885,-0.559913,0,14,37
1886,-0.559913,0,14,37
1887,-0.559913,0,14,37
1888,-0.559913,0,14,37
1889,-0.559885,0,14,37
1890,-0.559885,0,14,37
1891,-0.55988,0,14,37
1892,-0.55988,0,14,37
1893,-0.559766,0,14,37
1894,-0.559667,0,14,37
1895,-0.559666,0,14,37
1896,-0.559666,0,14,37
1897,-0.559666,0,14,37
1898,-0.559637,0,15,39
1899,-0.559637,0,15,39
1900,-0.559635,0,15,39
1901,-0.559623,0,15,39
1902,-0.5596,0,15,39
1903,-0.559517,0,15,39
1904,-0.559427,0,15,39
1905,-0.559359,0,15,39
1906,-0.559359,0,15,39
1907,-0.559352,0,15,39
1908,-0.559352,0,15,39
1909,-0.559309,0,15,39
1910,-0.559309,0,15,39
1911,-0.559296,0,15,39
1912,-0.559293,0,15,39
1913,-0.559293,0,15,39
1914,-0.55927,0,15,39
1915,-0.55927,0,15,39
1916,-0.559269,0,15,39
1917,-0.559268,0,15,39
1918,-0.559263,0,15,39
1919,-0.559256,0,15,39
1920,-0.559248,0,15,39
1921,-0.559236,0,15,39
1922,-0.55923,0,15,39
1923,-0.559216,0,15,39
1924,-0.559186,0,15,39
1925,-0.559186,0,14,38
1926,-0.559112,0,14,38
1927,-0.559112,0,14,38
1928,-0.559112,0,14,38
1929,-0.559112,0,14,38
1930,-0.559112,0,14,38
1931,-0.559085,0,14,38
1932,-0.559085,0,14,38
1933,-0.559085,0,14,38
1934,-0.559083,0,14,38
1935,-0.559081,0,14,38
1936,-0.55908,0,14,38
1937,-0.55908,0,14,38
1938,-0.55908,0,14,38
1939,-0.55908,0,14,38
1940,-0.55908,0,14,38
1941,-0.55908,0,14,38
1942,-0.55908,0,14,38
1943,-0.55908,0,14,38
1944,-0.55908,0,14,38
1945,-0.55908,0,14,38
1946,-0.55908,0,14,38
1947,-0.55908,0,14,38
1948,-0.55908,0,14,38
1949,-0.55908,0,14,38
1950,-0.55908,0,14,38
1951,-0.55908,0,13,36
1952,-0.55908,0,13,36
1953,-0.55908,0,13,36
1954,-0.55908,0,13,36
1955,-0.559069,0,13,36
1956,-0.559069,0,13,36
1957,-0.559066,0,13,36
1958,-0.559065,0,13,36
1959,-0.559064,0,13,36
1960,-0.559059,0,13,36
1961,-0.559059,0,13,36
1962,-0.559007,0,13,36
1963,-0.558981,0,13,36
1964,-0.558979,0,13,36
1965,-0.558979,0,13,36
1966,-0.558979,0,13,36
1967,-0.558979,0,13,36
1968,-0.558979,0,13,36
1969,-0.558979,0,13,36
1970,-0.558979,0,13,36
1971,-0.558979,0,13,36
1972,-0.558979,0,13,36
1973,-0.558979,0,13,36
1974,-0.558979,0,13,36
1975,-0.558979,0,13,36
1976,-0.558979,0,13,36
1977,-0.558979,0,13,36
1978,-0.558979,0,13,36
1979,-0.558979,0,13,36
1980,-0.558979,0,13,36
1981,-0.558979,0,13,36
1982,-0.558979,0,13,36
1983,-0.558979,0,13,36
1984,-0.558979,0,13,36
1985,-0.558979,0,13,36
1986,-0.558979,0,13,36
1987,-0.558979,0,13,36
1988,-0.558979,0,13,36
1989,-0.558979,0,13,36
1990,-0.558979,0,13,36
1991,-0.558979,0,13,36
1992,-0.558979,0,13,36
1993,-0.558944,0,13,36
1994,-0.558895,0,13,36
1995,-0.558895,0,13,36
1996,-0.558895,0,13,36
1997,-0.558895,0,13,36
1998,-0.558895,0,13,36
1999,-0.558895,0,13,36
2000,-0.558895,0,13,36
2001,-0.558895,0,13,36
2002,-0.558895,0,13,36
2003,-0.558895,0,13,36
2004,-0.558895,0,13,36
2005,-0.558894,0,13,36
2006,-0.558893,0,13,36
2007,-0.55889,0,13,36
2008,-0.558883,0,13,36
2009,-0.558744,0,13,36
2010,-0.558581,0,13,36
2011,-0.558318,0,13,36
2012,-0.557771,0,13,36
2013,-0.557288,0,13,36
2014,-0.55675,0,13,36
2015,-0.556448,0,13,36
2016,-0.556448,0,13,36
2017,-0.556448,0,13,36
2018,-0.556448,0,13,36
2019,-0.556448,0,13,36
2020,-0.555243,0,13,36
2021,-0.555243,0,13,36
2022,-0.555243,0,13,36
2023,-0.555243,0,13,36
2024,-0.555243,0,13,36
2025,-0.555243,0,13,36
2026,-0.554786,0,13,36
2027,-0.554786,0,13,36
2028,-0.55454,0,13,36
2029,-0.554233,0,13,36
2030,-0.553889,0,13,36
2031,-0.553363,0,13,36
2032,-0.553075,0,13,36
2033,-0.553061,0,13,36
2034,-0.553028,0,13,36
2035,-0.552945,0,13,36
2036,-0.552851,0,13,36
2037,-0.552598,0,13,36
2038,-0.552598,0,13,36
2039,-0.552598,0,13,36
2040,-0.552598,0,13,36
2041,-0.552598,0,13,36
2042,-0.552598,0,13,36
2043,-0.552598,0,13,36
