generation,best_fitness,mean_fitness,neuron_count,synapse_count
3016,0.996815,0,15,42
3017,0.996815,0,15,42
3018,0.996815,0,15,42
3019,0.996815,0,15,42
3020,0.996815,0,15,42
3021,0.996815,0,15,42
3022,0.996816,0,15,42
3023,0.996816,0,15,42
3024,0.996817,0,15,42
3025,0.996817,0,15,42
3026,0.996817,0,15,42
3027,0.996817,0,15,42
3028,0.996817,0,15,42
3029,0.996818,0,15,42
3030,0.996818,0,15,42
3031,0.996819,0,15,42
3032,0.996819,0,15,42
3033,0.996819,0,15,42
3034,0.996819,0,15,42
3035,0.996819,0,15,42
3036,0.996819,0,15,42
3037,0.996819,0,15,42
3038,0.996819,0,15,42
3039,0.996819,0,15,42
3040,0.996819,0,15,42
3041,0.99682,0,15,42
3042,0.99682,0,15,42
3043,0.99682,0,15,42
3044,0.996821,0,15,42
3045,0.996821,0,15,42
3046,0.996822,0,15,42
3047,0.996822,0,15,42
3048,0.996822,0,15,42
3049,0.996822,0,15,42
3050,0.996822,0,15,42
3051,0.996822,0,15,42
3052,0.996822,0,15,42
3053,0.996822,0,15,42
3054,0.996822,0,15,42
3055,0.996822,0,15,42
3056,0.996822,0,15,42
3057,0.996822,0,15,42
3058,0.996822,0,15,42
3059,0.996822,0,15,42
3060,0.996822,0,15,42
3061,0.996822,0,15,42
3062,0.996822,0,15,42
3063,0.996822,0,15,42
3064,0.996822,0,15,42
3065,0.996822,0,15,42
3066,0.996822,0,15,42
3067,0.996822,0,15,42
3068,0.996823,0,15,42
3069,0.996823,0,15,42
3070,0.996823,0,15,42
3071,0.996823,0,15,42
3072,0.996823,0,15,42
3073,0.996823,0,15,42
3074,0.996823,0,15,42
3075,0.996823,0,15,42
3076,0.996823,0,15,42
3077,0.996823,0,15,42
3078,0.996823,0,15,42
3079,0.996823,0,15,42
3080,0.996823,0,15,42
3081,0.996823,0,15,42
3082,0.996823,0,15,42
3083,0.996825,0,15,42
3084,0.996826,0,15,42
3085,0.996827,0,15,42
3086,0.996827,0,15,42
3087,0.996827,0,15,42
3088,0.996827,0,15,42
3089,0.996827,0,15,42
3090,0.996828,0,15,42
3091,0.99683,0,15,42
3092,0.99683,0,15,42
3093,0.99683,0,15,42
3094,0.99683,0,15,42
3095,0.99683,0,15,42
3096,0.99683,0,15,42
3097,0.99683,0,15,42
3098,0.99683,0,15,42
3099,0.99683,0,15,42
3100,0.996831,0,15,42
3101,0.996831,0,15,42
3102,0.996831,0,15,42
3103,0.996831,0,15,42
3104,0.996831,0,15,42
3105,0.996831,0,15,42
3106,0.996831,0,15,42
3107,0.996831,0,15,42
3108,0.996831,0,15,42
3109,0.996841,0,14,42
3110,0.996841,0,14,42
3111,0.996841,0,14,42
3112,0.996841,0,14,42
3113,0.996841,0,14,42
3114,0.996842,0,14,42
3115,0.996842,0,14,42
3116,0.996842,0,14,42
3117,0.996842,0,14,42
3118,0.996842,0,14,42
3119,0.996842,0,14,42
3120,0.996842,0,14,42
3121,0.996842,0,14,42
3122,0.996843,0,14,42
3123,0.996843,0,14,42
3124,0.996844,0,14,42
3125,0.996844,0,14,42
3126,0.996844,0,14,42
3127,0.996845,0,14,42
3128,0.996845,0,14,42
3129,0.996845,0,14,42
3130,0.996845,0,14,42
3131,0.996845,0,14,42
3132,0.996845,0,14,42
3133,0.996845,0,14,42
3134,0.996845,0,14,42
3135,0.996845,0,14,42
3136,0.996845,0,14,42
3137,0.996845,0,14,42
3138,0.996846,0,14,42
3139,0.996846,0,14,42
3140,0.996847,0,14,42
3141,0.996848,0,14,42
3142,0.996849,0,14,42
3143,0.996849,0,14,42
3144,0.996849,0,14,42
3145,0.996849,0,14,42
3146,0.996849,0,14,42
3147,0.996852,0,14,42
3148,0.996853,0,14,42
3149,0.996856,0,14,42
3150,0.99686,0,14,42
3151,0.996861,0,14,42
3152,0.996861,0,14,42
3153,0.996861,0,14,42
3154,0.996861,0,14,42
3155,0.996861,0,14,42
3156,0.996861,0,14,42
3157,0.996861,0,14,42
3158,0.996861,0,14,42
3159,0.996861,0,14,42
3160,0.996861,0,14,42
3161,0.996861,0,14,42
3162,0.996861,0,14,42
3163,0.996861,0,14,42
3164,0.996861,0,14,42
3165,0.996861,0,14,42
3166,0.996861,0,14,42
3167,0.996861,0,14,42
3168,0.996864,0,14,42
3169,0.996864,0,14,42
3170,0.996864,0,14,42
3171,0.996864,0,14,42
3172,0.996864,0,14,42
3173,0.996864,0,14,42
3174,0.996865,0,14,42
3175,0.996865,0,14,42
3176,0.996865,0,14,42
3177,0.996865,0,14,42
3178,0.996865,0,14,42
3179,0.996865,0,14,42
3180,0.996865,0,14,42
3181,0.996865,0,14,42
3182,0.996865,0,14,42
3183,0.996866,0,14,42
3184,0.996866,0,14,42
3185,0.996867,0,14,42
3186,0.996867,0,14,42
3187,0.996867,0,14,42
3188,0.996868,0,14,42
3189,0.996868,0,14,42
3190,0.996868,0,14,42
3191,0.996868,0,14,42
3192,0.996868,0,14,42
3193,0.996868,0,14,43
3194,0.996868,0,14,43
3195,0.996868,0,14,43
3196,0.996868,0,14,43
3197,0.996868,0,14,43
3198,0.996868,0,14,43
3199,0.996868,0,14,43
3200,0.996868,0,14,43
3201,0.996868,0,14,43
3202,0.996868,0,14,43
3203,0.996869,0,14,43
3204,0.996869,0,14,43
3205,0.996869,0,14,43
3206,0.996869,0,14,43
3207,0.996869,0,14,43
3208,0.996869,0,14,43
3209,0.996869,0,14,43
3210,0.99687,0,14,43
3211,0.996871,0,14,43
3212,0.996871,0,14,43
3213,0.996871,0,14,43
3214,0.996871,0,14,43
3215,0.996872,0,14,43
3216,0.996872,0,14,43
3217,0.996872,0,14,43
3218,0.996872,0,14,43
3219,0.996874,0,14,43
3220,0.996874,0,14,43
3221,0.996875,0,14,43
3222,0.996875,0,14,43
3223,0.996875,0,14,43
3224,0.996875,0,14,43
3225,0.996877,0,14,43
3226,0.996878,0,14,43
3227,0.996878,0,14,43
3228,0.996878,0,14,43
3229,0.996878,0,14,43
3230,0.996878,0,14,43
3231,0.996878,0,14,43
3232,0.996878,0,14,43
3233,0.996878,0,14,43
3234,0.99688,0,14,43
3235,0.996881,0,14,43
3236,0.996881,0,14,43
3237,0.996881,0,14,43
3238,0.996881,0,14,43
3239,0.996881,0,14,43
3240,0.996881,0,14,43
3241,0.996881,0,14,43
3242,0.996881,0,14,43
3243,0.996881,0,14,43
3244,0.996881,0,14,43
3245,0.996881,0,14,43
3246,0.996881,0,14,43
3247,0.996881,0,14,43
3248,0.996881,0,14,43
3249,0.996885,0,14,43
3250,0.996885,0,14,43
3251,0.99689,0,14,43
3252,0.99689,0,14,43
3253,0.99689,0,14,43
3254,0.996891,0,14,43
3255,0.996892,0,14,43
3256,0.996892,0,14,43
3257,0.996892,0,14,43
3258,0.996892,0,14,43
3259,0.996892,0,14,43
3260,0.996892,0,14,43
3261,0.996892,0,14,43
3262,0.996892,0,14,43
3263,0.996895,0,14,43
3264,0.996895,0,14,43
3265,0.996895,0,14,43
3266,0.996897,0,14,43
3267,0.996897,0,14,43
3268,0.996897,0,14,43
3269,0.996897,0,14,43
3270,0.996897,0,14,43
3271,0.996897,0,14,43
3272,0.996897,0,14,43
3273,0.996897,0,14,43
3274,0.996897,0,14,43
3275,0.996897,0,14,43
3276,0.996897,0,14,43
3277,0.996903,0,14,43
3278,0.996903,0,14,43
3279,0.996903,0,14,43
3280,0.996903,0,14,43
3281,0.996903,0,14,43
3282,0.996903,0,14,43
3283,0.996903,0,14,43
3284,0.996903,0,14,43
3285,0.996903,0,14,43
3286,0.996903,0,14,43
3287,0.996903,0,14,43
3288,0.996903,0,14,43
3289,0.996903,0,14,43
3290,0.996903,0,14,43
3291,0.996903,0,14,43
3292,0.996903,0,14,43
3293,0.996904,0,14,43
3294,0.996904,0,14,43
3295,0.996904,0,14,43
3296,0.996905,0,14,43
3297,0.996905,0,14,43
3298,0.996906,0,14,43
3299,0.996908,0,14,43
3300,0.996909,0,14,43
3301,0.996909,0,14,43
3302,0.996911,0,14,43
3303,0.996916,0,14,43
3304,0.996918,0,14,43
3305,0.996918,0,14,44
3306,0.996919,0,14,44
3307,0.996926,0,14,44
3308,0.99693,0,14,44
3309,0.996931,0,14,44
3310,0.996931,0,14,44
3311,0.996931,0,14,44
3312,0.996931,0,14,44
3313,0.996931,0,14,44
3314,0.996931,0,14,44
3315,0.996931,0,14,44
3316,0.996931,0,14,44
3317,0.996931,0,14,44
3318,0.996932,0,14,44
3319,0.996932,0,14,44
3320,0.996932,0,14,44
3321,0.996932,0,14,44
3322,0.996932,0,14,44
3323,0.996932,0,14,44
3324,0.996932,0,14,44
3325,0.996932,0,14,44
3326,0.996932,0,14,44
3327,0.996932,0,14,44
3328,0.996932,0,14,44
3329,0.996932,0,14,44
3330,0.996933,0,14,44
3331,0.996933,0,14,44
3332,0.996933,0,14,44
3333,0.996936,0,14,44
3334,0.996936,0,14,44
3335,0.996936,0,14,44
3336,0.996936,0,14,44
3337,0.996936,0,14,44
3338,0.996936,0,14,44
3339,0.996938,0,14,44
3340,0.996938,0,14,44
3341,0.996938,0,14,44
3342,0.996938,0,14,44
3343,0.996938,0,14,44
3344,0.996938,0,14,44
3345,0.996938,0,14,44
3346,0.996939,0,14,44
3347,0.99694,0,14,44
3348,0.996943,0,14,44
3349,0.996944,0,14,44
3350,0.996944,0,14,44
3351,0.996944,0,14,44
3352,0.996944,0,14,44
3353,0.996944,0,14,44
3354,0.996944,0,14,44
3355,0.996945,0,14,44
3356,0.996945,0,14,44
3357,0.996945,0,14,44
3358,0.996945,0,14,44
3359,0.996945,0,14,44
3360,0.996945,0,14,44
3361,0.996945,0,14,44
3362,0.996945,0,14,44
3363,0.996945,0,14,44
3364,0.996945,0,14,44
3365,0.996945,0,14,44
3366,0.996945,0,14,44
3367,0.996946,0,14,44
3368,0.996946,0,14,44
3369,0.996946,0,14,44
3370,0.996946,0,14,44
3371,0.996946,0,14,44
3372,0.996948,0,14,44
3373,0.996949,0,14,44
3374,0.996949,0,14,44
3375,0.99695,0,14,44
3376,0.996951,0,14,44
3377,0.996951,0,14,44
3378,0.996951,0,14,44
3379,0.996952,0,14,44
3380,0.996953,0,14,44
3381,0.996953,0,14,44
3382,0.996953,0,14,44
3383,0.996953,0,14,44
3384,0.996954,0,14,44
3385,0.996954,0,14,44
3386,0.996954,0,14,44
3387,0.996954,0,14,44
3388,0.996954,0,14,44
3389,0.996954,0,14,44
3390,0.996954,0,14,44
3391,0.996954,0,14,44
3392,0.996954,0,14,44
3393,0.996954,0,14,44
3394,0.996956,0,14,44
3395,0.996956,0,14,44
3396,0.996956,0,14,44
3397,0.996957,0,14,44
3398,0.996957,0,14,44
3399,0.996957,0,14,44
3400,0.996957,0,14,44
3401,0.996958,0,14,44
3402,0.996958,0,14,44
3403,0.996958,0,14,44
3404,0.996958,0,14,44
3405,0.996958,0,14,44
3406,0.996958,0,14,44
3407,0.996958,0,14,44
3408,0.996958,0,14,44
3409,0.996958,0,14,44
3410,0.996958,0,14,44
3411,0.996958,0,14,44
3412,0.996958,0,14,44
3413,0.996958,0,14,44
3414,0.996958,0,14,44
3415,0.996958,0,14,44
3416,0.996958,0,14,44
3417,0.996958,0,14,44
3418,0.996958,0,14,44
3419,0.996958,0,14,44
3420,0.996958,0,14,44
3421,0.996958,0,14,44
3422,0.996958,0,14,44
3423,0.996958,0,14,44
3424,0.996958,0,14,44
3425,0.996959,0,14,44
3426,0.996959,0,14,44
3427,0.996959,0,14,44
3428,0.996959,0,14,44
3429,0.996959,0,14,44
3430,0.996959,0,14,44
3431,0.996959,0,14,44
3432,0.996959,0,14,44
3433,0.996959,0,14,44
3434,0.996959,0,14,44
3435,0.996959,0,14,44
3436,0.996959,0,14,44
3437,0.996959,0,14,44
3438,0.996959,0,14,44
3439,0.996959,0,14,44
3440,0.996959,0,14,44
3441,0.996959,0,14,44
3442,0.996959,0,14,44
3443,0.996959,0,14,44
3444,0.996959,0,14,44
3445,0.996959,0,14,44
3446,0.996959,0,14,44
3447,0.996959,0,14,44
3448,0.996959,0,14,44
3449,0.99696,0,14,44
3450,0.99696,0,14,44
3451,0.99696,0,14,44
3452,0.99696,0,14,44
3453,0.99696,0,14,44
3454,0.99696,0,14,44
3455,0.99696,0,14,44
3456,0.99696,0,14,44
3457,0.99696,0,14,44
3458,0.99696,0,14,44
3459,0.996961,0,14,44
3460,0.996962,0,14,44
3461,0.996963,0,14,44
3462,0.996963,0,14,44
3463,0.996963,0,14,44
3464,0.996964,0,14,44
3465,0.996964,0,14,44
3466,0.996964,0,14,44
3467,0.996964,0,14,44
3468,0.996964,0,14,44
3469,0.996964,0,14,44
3470,0.996965,0,14,44
3471,0.996965,0,14,44
3472,0.996965,0,14,44
3473,0.996965,0,14,44
3474,0.996965,0,14,44
3475,0.996965,0,14,44
3476,0.996965,0,14,44
3477,0.996965,0,14,44
3478,0.996965,0,14,44
3479,0.996965,0,14,44
3480,0.996965,0,14,44
3481,0.996965,0,14,44
3482,0.996965,0,14,44
3483,0.996965,0,14,44
3484,0.996965,0,14,44
3485,0.996965,0,14,44
3486,0.996965,0,14,44
3487,0.996966,0,14,44
3488,0.996966,0,14,44
3489,0.996966,0,14,44
3490,0.996966,0,14,44
3491,0.996966,0,14,44
3492,0.996966,0,14,44
3493,0.996968,0,14,44
3494,0.996968,0,14,44
3495,0.996968,0,14,44
3496,0.996968,0,14,44
3497,0.996968,0,14,44
3498,0.996969,0,14,44
3499,0.996969,0,14,44
3500,0.996969,0,14,44
3501,0.996969,0,16,50
3502,0.996969,0,16,50
3503,0.996969,0,16,50
3504,0.996969,0,16,50
3505,0.996969,0,16,50
3506,0.996969,0,16,50
3507,0.996969,0,16,50
3508,0.99697,0,16,50
3509,0.99697,0,16,50
3510,0.99697,0,16,50
3511,0.99697,0,16,50
3512,0.99697,0,16,50
3513,0.99697,0,16,50
3514,0.996971,0,16,50
3515,0.996973,0,16,50
3516,0.996976,0,16,50
3517,0.996982,0,16,50
3518,0.996986,0,16,50
3519,0.996986,0,16,50
3520,0.996987,0,16,50
3521,0.996987,0,16,50
3522,0.996988,0,16,50
3523,0.996988,0,16,50
3524,0.996988,0,16,50
3525,0.996989,0,16,50
3526,0.996989,0,16,50
3527,0.996989,0,16,50
3528,0.996989,0,16,50
3529,0.996989,0,16,50
3530,0.996989,0,16,50
3531,0.996989,0,16,50
3532,0.996989,0,16,50
3533,0.996989,0,16,50
3534,0.996989,0,16,50
3535,0.996989,0,16,50
3536,0.996989,0,16,50
3537,0.996989,0,16,50
3538,0.996989,0,16,50
3539,0.996989,0,16,50
3540,0.996989,0,16,50
3541,0.996989,0,16,50
3542,0.996989,0,16,50
3543,0.996989,0,16,50
3544,0.996989,0,16,50
3545,0.996989,0,16,50
3546,0.99699,0,16,50
3547,0.99699,0,16,50
3548,0.99699,0,16,50
3549,0.99699,0,16,50
3550,0.99699,0,16,50
3551,0.996991,0,16,50
3552,0.996991,0,16,50
3553,0.996991,0,16,50
3554,0.996992,0,16,50
3555,0.996992,0,16,50
3556,0.996992,0,16,50
3557,0.996992,0,16,50
3558,0.996992,0,16,50
3559,0.996992,0,16,50
3560,0.996992,0,16,50
3561,0.996993,0,16,50
3562,0.996994,0,16,50
3563,0.996994,0,16,50
3564,0.996994,0,16,50
3565,0.996994,0,16,50
3566,0.996995,0,16,50
3567,0.996995,0,16,50
3568,0.996995,0,16,50
3569,0.996995,0,16,50
3570,0.996995,0,16,50
3571,0.996995,0,16,50
3572,0.996995,0,16,50
3573,0.996995,0,16,50
3574,0.996996,0,16,50
3575,0.996997,0,16,50
3576,0.996997,0,16,50
3577,0.996997,0,16,50
3578,0.996998,0,16,50
3579,0.996998,0,16,50
3580,0.997,0,16,50
3581,0.997,0,16,50
3582,0.997002,0,16,50
3583,0.997008,0,16,50
3584,0.997009,0,16,50
3585,0.99701,0,15,48
3586,0.997011,0,15,48
3587,0.997011,0,15,48
3588,0.997011,0,15,48
3589,0.997013,0,15,48
3590,0.997016,0,15,48
3591,0.997016,0,15,48
3592,0.997016,0,15,48
3593,0.997016,0,15,48
3594,0.997017,0,15,48
3595,0.997018,0,15,48
3596,0.997018,0,15,48
3597,0.997021,0,15,48
3598,0.997021,0,15,48
3599,0.997021,0,15,48
3600,0.997021,0,15,48
3601,0.997021,0,15,48
3602,0.997021,0,15,48
3603,0.997022,0,15,48
3604,0.997022,0,15,48
3605,0.997022,0,15,48
3606,0.997022,0,15,48
3607,0.997023,0,15,48
3608,0.997023,0,15,48
3609,0.997023,0,15,48
3610,0.997023,0,15,48
3611,0.997023,0,15,48
3612,0.997024,0,15,48
3613,0.997024,0,14,45
3614,0.997027,0,14,45
3615,0.997027,0,14,45
3616,0.997027,0,14,45
3617,0.997027,0,14,45
3618,0.997027,0,14,45
3619,0.997027,0,14,45
3620,0.997027,0,14,45
3621,0.997027,0,14,45
3622,0.997027,0,14,45
3623,0.997027,0,14,45
3624,0.997027,0,14,45
3625,0.997027,0,14,45
3626,0.997027,0,14,45
3627,0.997027,0,14,45
3628,0.997027,0,14,45
3629,0.997028,0,14,45
3630,0.997028,0,14,45
3631,0.997029,0,14,45
3632,0.997029,0,14,45
3633,0.997029,0,14,45
3634,0.997029,0,14,45
3635,0.997029,0,14,45
3636,0.997029,0,14,45
3637,0.997029,0,14,45
3638,0.997029,0,14,45
3639,0.997029,0,14,45
3640,0.99703,0,14,45
3641,0.99703,0,14,45
3642,0.997031,0,14,45
3643,0.997032,0,14,45
3644,0.997033,0,14,45
3645,0.997034,0,14,45
3646,0.997034,0,14,45
3647,0.997034,0,14,45
3648,0.997034,0,14,45
3649,0.997034,0,14,45
3650,0.997034,0,14,45
3651,0.997036,0,14,45
3652,0.997036,0,14,45
3653,0.997036,0,14,45
3654,0.997036,0,14,45
3655,0.997036,0,14,45
3656,0.997036,0,14,45
3657,0.997036,0,14,45
3658,0.997036,0,14,45
3659,0.997037,0,14,45
3660,0.997037,0,14,45
3661,0.997037,0,14,45
3662,0.997037,0,14,45
3663,0.997038,0,14,45
3664,0.997038,0,14,45
3665,0.997039,0,14,45
3666,0.997039,0,14,45
3667,0.997039,0,14,45
3668,0.997039,0,14,45
3669,0.997039,0,14,45
3670,0.997039,0,14,45
3671,0.997039,0,14,45
3672,0.997039,0,14,45
3673,0.997039,0,14,45
3674,0.997041,0,14,45
3675,0.997041,0,14,45
3676,0.997041,0,14,45
3677,0.997041,0,14,45
3678,0.997041,0,14,45
3679,0.997041,0,14,45
3680,0.997041,0,14,45
3681,0.997041,0,14,45
3682,0.997042,0,14,45
3683,0.997042,0,14,45
3684,0.997042,0,14,45
3685,0.997043,0,14,45
3686,0.997043,0,14,45
3687,0.997043,0,14,45
3688,0.997044,0,14,45
3689,0.997045,0,14,45
3690,0.997045,0,14,45
3691,0.997045,0,14,45
3692,0.997045,0,14,45
3693,0.997045,0,14,45
3694,0.997045,0,14,45
3695,0.997045,0,14,45
3696,0.997046,0,14,45
3697,0.997046,0,16,49
3698,0.997046,0,16,49
3699,0.997046,0,16,49
3700,0.997046,0,16,49
3701,0.997046,0,16,49
3702,0.997047,0,16,49
3703,0.997047,0,16,49
3704,0.997047,0,16,49
3705,0.997047,0,16,49
3706,0.997047,0,16,49
3707,0.997047,0,16,49
3708,0.997047,0,16,49
3709,0.997047,0,16,49
3710,0.997047,0,16,49
3711,0.997047,0,16,49
3712,0.997048,0,16,49
3713,0.997048,0,16,49
3714,0.997048,0,16,49
3715,0.997049,0,16,49
3716,0.997052,0,16,49
3717,0.997052,0,16,49
3718,0.997052,0,16,49
3719,0.997052,0,16,49
3720,0.997052,0,16,49
3721,0.997052,0,16,49
3722,0.997052,0,16,49
3723,0.997052,0,16,49
3724,0.997052,0,16,49
3725,0.997052,0,16,50
3726,0.997053,0,16,50
3727,0.997053,0,16,50
3728,0.997053,0,16,50
3729,0.997054,0,16,50
3730,0.997055,0,16,50
3731,0.997056,0,16,50
3732,0.997057,0,16,50
3733,0.997057,0,16,50
3734,0.997057,0,16,50
3735,0.997057,0,16,50
3736,0.997058,0,16,50
3737,0.997059,0,16,50
3738,0.997059,0,16,50
3739,0.997059,0,16,50
3740,0.99706,0,16,50
3741,0.99706,0,16,50
3742,0.99706,0,16,50
3743,0.99706,0,16,50
3744,0.997061,0,16,50
3745,0.997061,0,16,50
3746,0.997061,0,16,50
3747,0.997062,0,16,50
3748,0.997062,0,16,50
3749,0.997063,0,16,50
3750,0.997063,0,16,50
3751,0.997063,0,16,50
3752,0.997063,0,16,50
3753,0.997065,0,16,50
3754,0.997065,0,16,50
3755,0.997065,0,16,50
3756,0.997065,0,16,50
3757,0.997065,0,16,50
3758,0.997065,0,16,50
3759,0.997065,0,16,50
3760,0.997065,0,16,50
3761,0.997066,0,16,50
3762,0.997066,0,16,50
3763,0.997066,0,16,50
3764,0.997066,0,16,50
3765,0.997066,0,16,50
3766,0.997066,0,16,50
3767,0.997066,0,16,50
3768,0.997067,0,16,50
3769,0.997068,0,16,50
3770,0.997068,0,16,50
3771,0.997069,0,16,50
3772,0.997069,0,16,50
3773,0.997069,0,16,50
3774,0.997069,0,16,50
3775,0.997069,0,16,50
3776,0.997069,0,16,50
3777,0.997069,0,16,50
3778,0.997069,0,16,50
3779,0.997069,0,16,50
3780,0.997069,0,16,50
3781,0.997069,0,16,50
3782,0.997069,0,16,50
3783,0.997069,0,16,50
3784,0.997069,0,16,50
3785,0.997069,0,16,50
3786,0.997069,0,16,50
3787,0.997069,0,16,50
3788,0.997069,0,16,50
3789,0.997069,0,16,50
3790,0.997069,0,16,50
3791,0.997069,0,16,50
3792,0.997069,0,16,50
3793,0.997069,0,16,50
3794,0.997069,0,16,50
3795,0.997069,0,16,50
3796,0.997069,0,16,50
3797,0.997069,0,16,50
3798,0.997069,0,16,50
3799,0.997069,0,16,50
3800,0.997069,0,16,50
3801,0.997069,0,16,50
3802,0.997069,0,16,50
3803,0.997069,0,16,50
3804,0.997069,0,16,50
3805,0.997069,0,16,50
3806,0.997069,0,16,50
3807,0.997069,0,16,50
3808,0.997069,0,16,50
3809,0.997069,0,16,50
3810,0.997069,0,16,50
3811,0.997069,0,16,50
3812,0.997069,0,16,50
3813,0.997069,0,16,50
3814,0.99707,0,16,50
3815,0.99707,0,16,50
3816,0.99707,0,16,50
3817,0.99707,0,16,50
3818,0.997071,0,16,50
3819,0.997071,0,16,50
3820,0.997072,0,16,50
3821,0.997072,0,16,50
3822,0.997072,0,16,50
3823,0.997072,0,16,50
3824,0.997072,0,16,50
3825,0.997072,0,16,50
3826,0.997072,0,16,50
3827,0.997073,0,16,50
3828,0.997073,0,16,50
3829,0.997073,0,16,50
3830,0.997073,0,16,50
3831,0.997073,0,16,50
3832,0.997073,0,16,50
3833,0.997073,0,16,50
3834,0.997073,0,16,50
3835,0.997073,0,16,50
3836,0.997073,0,16,50
3837,0.997073,0,16,50
3838,0.997073,0,16,50
3839,0.997075,0,16,50
3840,0.997078,0,16,50
3841,0.997079,0,16,50
3842,0.997079,0,16,50
3843,0.997079,0,16,50
3844,0.997079,0,16,50
3845,0.997079,0,16,50
3846,0.997079,0,16,50
3847,0.997079,0,16,50
3848,0.99708,0,16,50
3849,0.99708,0,16,50
3850,0.99708,0,16,50
3851,0.99708,0,16,50
3852,0.997081,0,16,50
3853,0.997081,0,16,50
3854,0.997081,0,16,50
3855,0.997081,0,16,50
3856,0.997082,0,16,50
3857,0.997082,0,16,50
3858,0.997082,0,16,50
3859,0.997082,0,16,50
3860,0.997082,0,16,50
3861,0.997082,0,16,50
3862,0.997082,0,16,50
3863,0.997082,0,16,50
3864,0.997082,0,16,50
3865,0.997082,0,16,50
3866,0.997082,0,16,50
3867,0.997082,0,16,50
3868,0.997082,0,16,50
3869,0.997083,0,16,50
3870,0.997083,0,16,50
3871,0.997083,0,16,50
3872,0.997083,0,16,50
3873,0.997083,0,16,50
3874,0.997084,0,16,50
3875,0.997084,0,16,50
3876,0.997084,0,16,50
3877,0.997084,0,16,50
3878,0.997084,0,16,50
3879,0.997084,0,16,50
3880,0.997084,0,16,50
3881,0.997084,0,16,50
3882,0.997085,0,16,50
3883,0.997085,0,16,50
3884,0.997085,0,16,50
3885,0.997085,0,16,50
3886,0.997085,0,16,50
3887,0.997085,0,16,50
3888,0.997085,0,16,50
3889,0.997085,0,16,50
3890,0.997085,0,16,50
3891,0.997085,0,16,50
3892,0.997085,0,16,50
3893,0.997085,0,16,50
3894,0.997086,0,16,50
3895,0.997088,0,16,50
3896,0.99709,0,16,50
3897,0.997095,0,16,50
3898,0.997098,0,16,50
3899,0.997098,0,16,50
3900,0.997099,0,16,50
3901,0.997099,0,16,50
3902,0.997099,0,16,50
3903,0.997099,0,16,50
3904,0.997099,0,16,50
3905,0.9971,0,16,50
3906,0.9971,0,16,50
3907,0.9971,0,16,50
3908,0.997101,0,16,50
3909,0.997101,0,16,50
3910,0.997102,0,16,50
3911,0.997103,0,16,50
3912,0.997103,0,16,50
3913,0.997104,0,16,50
3914,0.997104,0,16,50
3915,0.997104,0,16,50
3916,0.997111,0,16,50
3917,0.997111,0,16,50
3918,0.997111,0,16,50
3919,0.997112,0,16,50
3920,0.997112,0,16,50
3921,0.997112,0,16,51
3922,0.997112,0,16,51
3923,0.997112,0,16,51
3924,0.997113,0,16,51
3925,0.997113,0,16,51
3926,0.997113,0,16,51
3927,0.997113,0,16,51
3928,0.997113,0,16,51
3929,0.997113,0,16,51
3930,0.997113,0,16,51
3931,0.997113,0,16,51
3932,0.997113,0,16,51
3933,0.997113,0,16,51
3934,0.997113,0,16,51
3935,0.997113,0,16,51
3936,0.997113,0,16,51
3937,0.997113,0,16,51
3938,0.997113,0,16,51
3939,0.997113,0,16,51
3940,0.997113,0,16,51
3941,0.997113,0,16,51
3942,0.997114,0,16,51
3943,0.997114,0,16,51
3944,0.997114,0,16,51
3945,0.997114,0,16,51
3946,0.997115,0,16,51
3947,0.997115,0,16,51
3948,0.997115,0,16,51
3949,0.997115,0,16,51
3950,0.997115,0,16,51
3951,0.997115,0,16,51
3952,0.997115,0,16,51
3953,0.997115,0,16,51
3954,0.997115,0,16,51
3955,0.997115,0,16,51
3956,0.997115,0,16,51
3957,0.997115,0,16,51
3958,0.997115,0,16,51
3959,0.997115,0,16,51
3960,0.997115,0,16,51
3961,0.997115,0,16,51
3962,0.997115,0,16,51
3963,0.997115,0,16,51
3964,0.997115,0,16,51
3965,0.997115,0,16,51
3966,0.997115,0,16,51
3967,0.997115,0,16,51
3968,0.997115,0,16,51
3969,0.997115,0,16,51
3970,0.997115,0,16,51
3971,0.997115,0,16,51
3972,0.997115,0,16,51
3973,0.997115,0,16,51
3974,0.997115,0,16,51
3975,0.997115,0,16,51
3976,0.997115,0,16,51
3977,0.997115,0,16,51
3978,0.997115,0,16,51
3979,0.997115,0,16,51
3980,0.997115,0,16,51
3981,0.997115,0,16,51
3982,0.997115,0,16,51
3983,0.997116,0,16,51
3984,0.997117,0,16,51
3985,0.997117,0,16,51
3986,0.997117,0,16,51
3987,0.997117,0,16,51
3988,0.997117,0,16,51
3989,0.997117,0,16,51
3990,0.997117,0,16,51
3991,0.997117,0,16,51
3992,0.997117,0,16,51
3993,0.997117,0,16,51
3994,0.997117,0,16,51
3995,0.997117,0,16,51
3996,0.997117,0,16,51
3997,0.997117,0,16,51
3998,0.997117,0,16,51
3999,0.997117,0,16,51
4000,0.997117,0,16,51
4001,0.997117,0,16,51
4002,0.997118,0,16,51
4003,0.997118,0,16,51
4004,0.997118,0,16,51
4005,0.997118,0,16,51
4006,0.997118,0,16,51
4007,0.997119,0,16,51
4008,0.997119,0,16,51
4009,0.997119,0,16,51
4010,0.997119,0,16,51
4011,0.997119,0,16,51
4012,0.997119,0,16,51
4013,0.997119,0,16,51
